CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
13626.0,5.53338948872752,0.6931471805599453,5.5538506606638975,1,1,2,112,3,At-Risk
13627.0,4.07753744390572,1.791759469228055,7.402128297855622,3,4,4,344,2,Occasional
13629.0,3.1354942159291497,2.4849066497880004,8.961027368080067,4,5,5,455,1,Regular
13630.0,1.6094379124341003,2.0794415416798357,7.617159593311352,5,5,4,554,1,Regular
13631.0,4.605170185988092,2.4849066497880004,8.029895274358873,2,5,5,255,2,Occasional
13632.0,3.2188758248682006,1.791759469228055,7.659138348252998,4,4,5,445,2,Occasional
13634.0,3.4965075614664802,1.791759469228055,7.344951585251755,4,4,4,444,2,Occasional
13635.0,4.219507705176107,0.6931471805599453,6.977309326313799,3,1,4,314,3,At-Risk
13636.0,3.6109179126442243,1.791759469228055,6.856588292406893,3,4,4,344,2,Occasional
13637.0,3.9512437185814275,1.3862943611198906,6.6912148788015,3,3,3,333,2,Occasional
13638.0,2.772588722239781,0.6931471805599453,4.817374117263916,4,1,1,411,0,High-Value
13639.0,4.30406509320417,0.6931471805599453,6.941518821134943,2,1,4,214,3,At-Risk
13642.0,5.375278407684165,0.6931471805599453,5.7470973593421455,1,1,2,112,3,At-Risk
13643.0,3.4339872044851463,1.3862943611198906,6.254674607635275,4,3,3,433,0,High-Value
13644.0,2.772588722239781,1.6094379124341003,7.87293521773988,4,4,5,445,2,Occasional
13645.0,4.787491742782046,0.6931471805599453,5.533784667551078,2,1,2,212,3,At-Risk
13647.0,2.302585092994046,1.6094379124341003,7.4079970912884825,5,4,4,544,2,Occasional
13649.0,5.54907608489522,1.0986122886681098,5.851052393391237,1,2,2,122,3,At-Risk
13650.0,2.833213344056216,1.9459101490553132,7.516074152465826,4,5,4,454,2,Occasional
13651.0,3.5553480614894135,1.0986122886681098,4.55597994179732,3,2,1,321,3,At-Risk
13652.0,3.828641396489095,1.3862943611198906,6.999495457544853,3,3,4,334,2,Occasional
13654.0,3.7612001156935624,1.9459101490553132,7.90408748775984,3,5,5,355,2,Occasional
13655.0,4.736198448394496,1.0986122886681098,6.83944431779864,2,2,3,223,2,Occasional
13656.0,5.10594547390058,1.0986122886681098,5.941880317752221,2,2,2,222,3,At-Risk
13657.0,2.3978952727983707,1.0986122886681098,5.948400457636955,5,2,2,522,0,High-Value
13658.0,2.302585092994046,1.791759469228055,7.878598588006555,5,4,5,545,1,Regular
13659.0,5.327876168789581,1.0986122886681098,7.355001921105257,1,2,4,124,2,Occasional
13662.0,4.454347296253507,1.3862943611198906,6.782486797146853,2,3,3,233,2,Occasional
13663.0,5.187385805840755,0.6931471805599453,5.249494701850468,2,1,1,211,3,At-Risk
13666.0,4.0943445622221,1.3862943611198906,4.450269224770129,3,3,1,331,3,At-Risk
13667.0,5.003946305945459,0.6931471805599453,5.703949127435522,2,1,2,212,3,At-Risk
13668.0,1.0986122886681098,3.091042453358316,8.750022484127467,5,5,5,555,1,Regular
13669.0,3.9318256327243257,1.0986122886681098,5.391579997007726,3,2,1,321,3,At-Risk
13670.0,4.31748811353631,0.6931471805599453,5.859931157146132,2,1,2,212,3,At-Risk
13672.0,5.707110264748875,1.0986122886681098,5.233192006587575,1,2,1,121,3,At-Risk
13673.0,2.9444389791664403,1.0986122886681098,5.962138717726154,4,2,2,422,0,High-Value
13675.0,5.017279836814924,1.0986122886681098,6.189946485351331,2,2,2,222,3,At-Risk
13678.0,5.0238805208462765,0.6931471805599453,5.453610250954072,2,1,1,211,3,At-Risk
13680.0,0.0,1.6094379124341003,8.221511204811428,5,4,5,545,1,Regular
13681.0,2.8903717578961645,1.6094379124341003,6.720015067761323,4,4,3,443,2,Occasional
13682.0,5.231108616854587,0.6931471805599453,4.102643365036796,1,1,1,111,3,At-Risk
13684.0,5.655991810819852,0.6931471805599453,4.191622501686571,1,1,1,111,3,At-Risk
13685.0,1.0986122886681098,2.0794415416798357,8.045729296501372,5,5,5,555,1,Regular
13686.0,5.209486152841421,0.6931471805599453,4.290459441148391,1,1,1,111,3,At-Risk
13689.0,4.143134726391533,0.6931471805599453,6.814542897259958,3,1,3,313,3,At-Risk
13690.0,4.07753744390572,0.6931471805599453,5.1547356380700124,3,1,1,311,3,At-Risk
13692.0,3.2188758248682006,1.3862943611198906,7.30607491892943,4,3,4,434,2,Occasional
13694.0,1.3862943611198906,3.9318256327243257,11.082767276771584,5,5,5,555,1,Regular
13695.0,3.4339872044851463,2.772588722239781,7.826095908379989,4,5,5,455,1,Regular
13697.0,3.6635616461296463,0.6931471805599453,5.025852259901116,3,1,1,311,3,At-Risk
13699.0,5.043425116919247,0.6931471805599453,5.735216540145732,2,1,2,212,3,At-Risk
13700.0,3.258096538021482,2.3978952727983707,7.718521037231551,4,5,5,455,1,Regular
13703.0,5.762051382780177,0.6931471805599453,4.61015772749913,1,1,1,111,3,At-Risk
13704.0,1.6094379124341003,2.302585092994046,7.744595794291895,5,5,5,555,1,Regular
13705.0,2.0794415416798357,1.3862943611198906,6.569285047698251,5,3,3,533,0,High-Value
13706.0,5.713732805509369,0.6931471805599453,5.8045022386644325,1,1,2,112,3,At-Risk
13707.0,5.58724865840025,1.0986122886681098,6.693831593776871,1,2,3,123,3,At-Risk
13708.0,5.602118820879701,0.6931471805599453,5.657144991804844,1,1,2,112,3,At-Risk
13709.0,1.3862943611198906,2.6390573296152584,8.74967698652825,5,5,5,555,1,Regular
13710.0,3.4657359027997265,0.6931471805599453,5.201145454795763,4,1,1,411,0,High-Value
13711.0,5.389071729816501,1.0986122886681098,5.5336266147611175,1,2,2,122,3,At-Risk
13712.0,5.5093883366279774,0.6931471805599453,5.437383414671034,1,1,1,111,3,At-Risk
13715.0,5.638354669333745,1.791759469228055,6.983224467118015,1,4,4,144,2,Occasional
13716.0,5.594711379601839,0.6931471805599453,4.936486295459933,1,1,1,111,3,At-Risk
13717.0,3.4657359027997265,1.9459101490553132,7.276563318324119,4,5,4,454,2,Occasional
13718.0,5.5053315359323625,1.0986122886681098,5.728637675654378,1,2,2,122,3,At-Risk
13719.0,2.70805020110221,1.791759469228055,6.949549600639115,4,4,4,444,2,Occasional
13720.0,4.762173934797756,1.6094379124341003,6.685736095329637,2,4,3,243,2,Occasional
13721.0,3.58351893845611,0.6931471805599453,6.263664893709055,3,1,3,313,0,High-Value
13722.0,4.882801922586371,1.3862943611198906,7.773346224518516,2,3,5,235,2,Occasional
13723.0,5.37989735354046,0.6931471805599453,5.302558360805291,1,1,1,111,3,At-Risk
13725.0,3.912023005428146,2.1972245773362196,7.5916396922628975,3,5,4,354,2,Occasional
13726.0,3.6635616461296463,1.0986122886681098,6.985327244577022,3,2,4,324,2,Occasional
13727.0,3.367295829986474,1.0986122886681098,5.81257708704831,4,2,2,422,0,High-Value
13728.0,3.6109179126442243,1.9459101490553132,6.924750046357999,3,5,4,354,2,Occasional
13730.0,4.912654885736052,1.0986122886681098,6.624861723262153,2,2,3,223,3,At-Risk
13731.0,5.389071729816501,1.0986122886681098,6.416062123365316,1,2,3,123,3,At-Risk
13732.0,3.332204510175204,0.6931471805599453,6.200225158054739,4,1,3,413,0,High-Value
13735.0,3.2188758248682006,1.6094379124341003,7.967120720822151,4,4,5,445,2,Occasional
13736.0,1.6094379124341003,1.0986122886681098,6.594139824503851,5,2,3,523,0,High-Value
13737.0,5.298317366548036,0.6931471805599453,5.830708768228588,1,1,2,112,3,At-Risk
13739.0,2.8903717578961645,0.6931471805599453,5.384036241950574,4,1,1,411,0,High-Value
13740.0,5.484796933490655,0.6931471805599453,5.862920695994498,1,1,2,112,3,At-Risk
13741.0,4.276666119016055,1.3862943611198906,6.50642660402637,3,3,3,333,2,Occasional
13742.0,2.833213344056216,2.5649493574615367,8.04201459509639,4,5,5,455,1,Regular
13743.0,1.0986122886681098,2.0794415416798357,7.2023633115046515,5,5,4,554,1,Regular
13744.0,4.553876891600541,1.0986122886681098,6.9861227380561495,2,2,4,224,2,Occasional
13745.0,5.087596335232384,0.6931471805599453,5.707243146285182,2,1,2,212,3,At-Risk
13747.0,5.924255797414532,0.6931471805599453,4.389498649512583,1,1,1,111,3,At-Risk
13748.0,4.564348191467836,1.791759469228055,6.855672199111912,2,4,4,244,2,Occasional
13750.0,3.9889840465642745,1.791759469228055,7.407475465015805,3,4,4,344,2,Occasional
13751.0,5.662960480135946,0.6931471805599453,5.694573535570891,1,1,2,112,3,At-Risk
13752.0,4.820281565605037,1.9459101490553132,7.07019720551526,2,5,4,254,2,Occasional
13753.0,5.662960480135946,0.6931471805599453,6.609699586102796,1,1,3,113,3,At-Risk
13754.0,5.0238805208462765,1.0986122886681098,5.647564794657972,2,2,2,222,3,At-Risk
13755.0,1.3862943611198906,2.302585092994046,7.653997629576229,5,5,5,555,1,Regular
13756.0,0.6931471805599453,2.70805020110221,8.55458916381921,5,5,5,555,1,Regular
13758.0,2.4849066497880004,2.0794415416798357,8.068261971187837,5,5,5,555,1,Regular
13759.0,3.4965075614664802,1.0986122886681098,6.492860854269306,4,2,3,423,0,High-Value
13760.0,3.9889840465642745,1.0986122886681098,5.662231047497966,3,2,2,322,3,At-Risk
13761.0,3.912023005428146,1.0986122886681098,6.976954795783142,3,2,4,324,2,Occasional
13762.0,5.389071729816501,0.6931471805599453,5.729190278590734,1,1,2,112,3,At-Risk
13763.0,4.143134726391533,0.6931471805599453,7.447727969752915,3,1,4,314,2,Occasional
13764.0,4.2626798770413155,1.3862943611198906,7.3267418914616185,3,3,4,334,2,Occasional
13767.0,0.6931471805599453,3.6375861597263857,9.753905752795765,5,5,5,555,1,Regular
13769.0,0.6931471805599453,2.3978952727983707,7.936485014799888,5,5,5,555,1,Regular
13771.0,4.1588830833596715,1.6094379124341003,7.876809224383177,3,4,5,345,2,Occasional
13772.0,3.5263605246161616,1.3862943611198906,7.024319794766853,3,3,4,334,2,Occasional
13774.0,4.406719247264253,0.6931471805599453,5.846438775057725,2,1,2,212,3,At-Risk
13777.0,0.0,3.5263605246161616,10.165011464005927,5,5,5,555,1,Regular
13778.0,4.634728988229636,0.6931471805599453,5.191288793789513,2,1,1,211,3,At-Risk
13780.0,1.9459101490553132,1.0986122886681098,5.888905658780245,5,2,2,522,0,High-Value
13781.0,5.5254529391317835,0.6931471805599453,4.858571324462998,1,1,1,111,3,At-Risk
13782.0,2.5649493574615367,1.9459101490553132,6.8132907415215165,5,5,3,553,2,Occasional
13784.0,2.302585092994046,2.4849066497880004,7.809456093748633,5,5,5,555,1,Regular
13786.0,5.905361848054571,0.6931471805599453,5.444147814759576,1,1,1,111,3,At-Risk
13787.0,4.330733340286331,1.0986122886681098,5.736701321413311,2,2,2,222,3,At-Risk
13790.0,1.3862943611198906,0.6931471805599453,5.857361562584502,5,1,2,512,0,High-Value
13791.0,4.852030263919617,1.0986122886681098,7.324489979348532,2,2,4,224,2,Occasional
13792.0,4.189654742026425,1.0986122886681098,5.280916851867869,3,2,1,321,3,At-Risk
13798.0,0.0,4.060443010546419,10.522849593441716,5,5,5,555,1,Regular
13799.0,4.762173934797756,1.0986122886681098,6.5364886784538845,2,2,3,223,3,At-Risk
13800.0,5.736572297479192,0.6931471805599453,6.32672176017265,1,1,3,113,3,At-Risk
13801.0,4.204692619390966,0.6931471805599453,5.786283696167945,3,1,2,312,3,At-Risk
13802.0,4.9344739331306915,1.3862943611198906,8.433902882657025,2,3,5,235,2,Occasional
13803.0,5.541263545158426,0.6931471805599453,5.627872880555851,1,1,2,112,3,At-Risk
13804.0,3.4339872044851463,2.0794415416798357,7.85917760571858,4,5,5,455,2,Occasional
13805.0,3.9512437185814275,1.0986122886681098,6.830442175879467,3,2,3,323,2,Occasional
13806.0,4.1588830833596715,0.6931471805599453,5.550553592065519,3,1,2,312,3,At-Risk
13807.0,5.905361848054571,0.6931471805599453,4.732683506287051,1,1,1,111,3,At-Risk
13808.0,1.791759469228055,1.791759469228055,7.466605059322925,5,4,4,544,1,Regular
13809.0,5.720311776607412,0.6931471805599453,5.0501764687167885,1,1,1,111,3,At-Risk
13810.0,3.367295829986474,1.3862943611198906,7.313227053734746,4,3,4,434,2,Occasional
13811.0,5.214935757608986,1.3862943611198906,6.703801422061068,1,3,3,133,2,Occasional
13812.0,3.7376696182833684,1.3862943611198906,6.29156913955832,3,3,3,333,2,Occasional
13813.0,3.6888794541139363,1.6094379124341003,7.221002753764198,3,4,4,344,2,Occasional
13814.0,4.5217885770490405,1.0986122886681098,7.365256072504094,2,2,4,224,2,Occasional
13815.0,3.091042453358316,1.6094379124341003,8.301114624224146,4,4,5,445,2,Occasional
13816.0,3.1780538303479458,1.0986122886681098,6.3503096345809205,4,2,3,423,0,High-Value
13817.0,3.367295829986474,1.0986122886681098,5.950590467898009,4,2,2,422,0,High-Value
13819.0,5.71042701737487,1.3862943611198906,7.039967051290641,1,3,4,134,2,Occasional
13821.0,4.976733742420574,1.0986122886681098,5.957494027536828,2,2,2,222,3,At-Risk
13822.0,1.791759469228055,1.0986122886681098,6.450470422144176,5,2,3,523,0,High-Value
13823.0,2.9444389791664403,1.0986122886681098,6.865536476045727,4,2,4,424,0,High-Value
13824.0,3.4965075614664802,1.791759469228055,7.438348235303808,4,4,4,444,2,Occasional
13826.0,5.170483995038151,0.6931471805599453,5.249652194566756,2,1,1,211,3,At-Risk
13827.0,4.060443010546419,1.3862943611198906,6.018106478054404,3,3,2,332,2,Occasional
13828.0,3.091042453358316,0.6931471805599453,5.349438146055751,4,1,1,411,0,High-Value
13831.0,2.772588722239781,1.9459101490553132,7.695962608091198,4,5,5,455,2,Occasional
13832.0,2.9444389791664403,0.6931471805599453,3.9740583963475986,4,1,1,411,0,High-Value
13833.0,5.0689042022202315,0.6931471805599453,5.9528536479803265,2,1,2,212,3,At-Risk
13835.0,3.2188758248682006,1.6094379124341003,6.728114126692287,4,4,3,443,2,Occasional
13837.0,5.356586274672012,1.0986122886681098,5.589455958348054,1,2,2,122,3,At-Risk
13838.0,1.791759469228055,1.6094379124341003,6.515926768396882,5,4,3,543,0,High-Value
13841.0,5.53338948872752,0.6931471805599453,4.454347296253507,1,1,1,111,3,At-Risk
13842.0,4.07753744390572,2.302585092994046,8.127587652841866,3,5,5,355,2,Occasional
13844.0,2.3978952727983707,0.6931471805599453,5.893355453997663,5,1,2,512,0,High-Value
13845.0,4.174387269895637,0.6931471805599453,5.749329289612172,3,1,2,312,3,At-Risk
13846.0,3.2188758248682006,1.3862943611198906,6.763954190227071,4,3,3,433,2,Occasional
13848.0,4.5217885770490405,1.3862943611198906,7.135687347028144,2,3,4,234,2,Occasional
13849.0,3.9512437185814275,1.0986122886681098,7.338855644682132,3,2,4,324,2,Occasional
13850.0,4.859812404361672,0.6931471805599453,7.375556484672672,2,1,4,214,2,Occasional
13851.0,4.564348191467836,1.3862943611198906,7.883242790261331,2,3,5,235,2,Occasional
13853.0,4.04305126783455,0.6931471805599453,6.994978300240205,3,1,4,314,2,Occasional
13854.0,2.1972245773362196,3.258096538021482,9.000917263426343,5,5,5,555,1,Regular
13856.0,5.1298987149230735,1.3862943611198906,5.964863865310803,2,3,2,232,3,At-Risk
13858.0,4.04305126783455,0.6931471805599453,5.38068045697316,3,1,1,311,3,At-Risk
13859.0,5.786897381366708,0.6931471805599453,5.309059463079938,1,1,1,111,3,At-Risk
13860.0,0.0,1.791759469228055,7.1284157500025405,5,4,4,544,1,Regular
13862.0,2.8903717578961645,2.1972245773362196,7.700910677173299,4,5,5,455,1,Regular
13863.0,5.5134287461649825,0.6931471805599453,5.726130878319963,1,1,2,112,3,At-Risk
13865.0,4.060443010546419,1.6094379124341003,6.219715035790337,3,4,3,343,2,Occasional
13866.0,4.30406509320417,0.6931471805599453,4.988185165258664,2,1,1,211,3,At-Risk
13867.0,3.4339872044851463,1.3862943611198906,6.913826809878765,4,3,4,434,2,Occasional
13868.0,1.9459101490553132,1.0986122886681098,8.068885298365506,5,2,5,525,0,High-Value
13869.0,4.812184355372417,1.6094379124341003,8.034193477715295,2,4,5,245,2,Occasional
13870.0,0.6931471805599453,2.1972245773362196,7.927302715053892,5,5,5,555,1,Regular
13871.0,3.1354942159291497,2.6390573296152584,8.764717111455825,4,5,5,455,1,Regular
13873.0,4.787491742782046,1.3862943611198906,5.967684018442578,2,3,2,232,3,At-Risk
13874.0,5.8805329864007,0.6931471805599453,6.294250726074389,1,1,3,113,3,At-Risk
13875.0,3.9889840465642745,1.791759469228055,7.488735499171278,3,4,4,344,2,Occasional
13876.0,4.1588830833596715,0.6931471805599453,4.8178592793984425,3,1,1,311,3,At-Risk
13877.0,4.454347296253507,0.6931471805599453,4.772716457199891,2,1,1,211,3,At-Risk
13878.0,4.007333185232471,0.6931471805599453,7.148793756734876,3,1,4,314,2,Occasional
13880.0,3.044522437723423,2.6390573296152584,8.077375740386112,4,5,5,455,1,Regular
13881.0,1.3862943611198906,3.044522437723423,9.75036667561313,5,5,5,555,1,Regular
13882.0,1.0986122886681098,1.791759469228055,7.083496902081326,5,4,4,544,1,Regular
13883.0,2.3978952727983707,1.791759469228055,7.891884082485146,5,4,5,545,1,Regular
13884.0,1.9459101490553132,1.791759469228055,6.670259221443527,5,4,3,543,0,High-Value
13885.0,5.241747015059643,1.0986122886681098,6.230087669270578,1,2,3,123,3,At-Risk
13886.0,4.2626798770413155,0.6931471805599453,5.499460677582579,3,1,1,311,3,At-Risk
13887.0,5.318119993844216,0.6931471805599453,5.859503349652977,1,1,2,112,3,At-Risk
13888.0,4.787491742782046,1.0986122886681098,6.391364196743265,2,2,3,223,3,At-Risk
13889.0,4.532599493153256,0.6931471805599453,6.03524216945387,2,1,2,212,3,At-Risk
13890.0,0.0,2.3978952727983707,7.541582299045909,5,5,4,554,1,Regular
13892.0,3.295836866004329,1.6094379124341003,6.4520016347056774,4,4,3,443,2,Occasional
13893.0,5.697093486505405,0.6931471805599453,6.711862042158088,1,1,3,113,3,At-Risk
13894.0,3.1780538303479458,1.3862943611198906,6.337922474636114,4,3,3,433,0,High-Value
13895.0,3.332204510175204,1.6094379124341003,7.860983349863101,4,4,5,445,2,Occasional
13897.0,3.912023005428146,0.6931471805599453,5.743515876874802,3,1,2,312,3,At-Risk
13898.0,5.786897381366708,0.6931471805599453,5.055799846050629,1,1,1,111,3,At-Risk
13899.0,2.772588722239781,1.0986122886681098,5.9649152118744455,4,2,2,422,0,High-Value
13900.0,5.209486152841421,1.3862943611198906,6.609281855452135,1,3,3,133,2,Occasional
13901.0,4.276666119016055,1.791759469228055,7.961439934295112,3,4,5,345,2,Occasional
13904.0,3.6109179126442243,1.0986122886681098,5.810062567373411,3,2,2,322,0,High-Value
13908.0,4.382026634673881,1.6094379124341003,7.770877274716226,2,4,5,245,2,Occasional
13911.0,4.04305126783455,2.302585092994046,7.856284714098846,3,5,5,355,2,Occasional
13914.0,2.4849066497880004,1.0986122886681098,6.441663986556317,5,2,3,523,0,High-Value
13917.0,3.912023005428146,1.0986122886681098,5.609618304598452,3,2,2,322,3,At-Risk
13918.0,3.912023005428146,1.0986122886681098,7.101544167216986,3,2,4,324,2,Occasional
13919.0,4.07753744390572,1.0986122886681098,5.955345020301596,3,2,2,322,3,At-Risk
13922.0,5.863631175598097,0.6931471805599453,5.1547356380700124,1,1,1,111,3,At-Risk
13923.0,3.9889840465642745,0.6931471805599453,5.864000425598742,3,1,2,312,3,At-Risk
13924.0,0.6931471805599453,1.9459101490553132,7.517439325540823,5,5,4,554,1,Regular
13925.0,4.532599493153256,1.6094379124341003,6.520989248306457,2,4,3,243,2,Occasional
13926.0,3.1354942159291497,0.6931471805599453,5.415433513216716,4,1,1,411,0,High-Value
13927.0,4.31748811353631,0.6931471805599453,5.857904582646717,2,1,2,212,3,At-Risk
13928.0,2.3978952727983707,1.6094379124341003,6.143262461351643,5,4,2,542,0,High-Value
13929.0,5.1298987149230735,1.0986122886681098,6.737737716644347,2,2,3,223,3,At-Risk
13930.0,4.060443010546419,1.0986122886681098,5.824051307047146,3,2,2,322,3,At-Risk
13931.0,4.564348191467836,1.0986122886681098,7.121680471486267,2,2,4,224,2,Occasional
13932.0,5.68697535633982,0.6931471805599453,5.731397641689174,1,1,2,112,3,At-Risk
13933.0,4.6913478822291435,1.0986122886681098,6.413114635600407,2,2,3,223,3,At-Risk
13934.0,5.575949103146316,0.6931471805599453,6.8277375709961055,1,1,3,113,3,At-Risk
13936.0,5.19295685089021,0.6931471805599453,5.933782466766897,1,1,2,112,3,At-Risk
13937.0,5.1298987149230735,0.6931471805599453,5.074235875505851,2,1,1,211,3,At-Risk
13938.0,3.5553480614894135,0.6931471805599453,4.2857910267930555,3,1,1,311,3,At-Risk
13939.0,3.1354942159291497,1.3862943611198906,6.344846575345921,4,3,3,433,0,High-Value
13940.0,2.833213344056216,1.6094379124341003,6.73356854461668,4,4,3,443,2,Occasional
13941.0,3.091042453358316,1.791759469228055,8.539729334154528,4,4,5,445,2,Occasional
